"id";"draftYear";"draftRound";"draftSelection";"draftOverall";"tmID";"firstName";"lastName";"suffixName";"playerID";"draftFrom";"lgID"
1412;1975;5;0;0;"SSL";"Larry";"Fogle";"";"foglela01";"Canisius";"ABA"
1413;1975;5;0;0;"SSL";"CJ";"Kupec";"";"kupeccj01";"Michigan";"ABA"
1414;1975;5;0;0;"VIR";"Rich";"Jones";"";"";"Virginia Commonwealth";"ABA"
1415;1975;6;0;0;"DNA";"Charles";"Russell";"";"";"Alabama";"ABA"
1416;1975;6;0;0;"INA";"Mike";"Flynn";"";"flynnmi01";"Kentucky";"ABA"
1417;1975;6;0;0;"KEN";"Mike";"Rozenski";"";"";"St. Mary's (CA)";"ABA"
1419;1975;6;0;0;"NYA";"Mike";"Mitchell";"";"mitchmi01";"Auburn";"ABA"
1420;1975;6;0;0;"SAA";"Bayard";"Forrest";"";"forreba01";"Grand Canyon";"ABA"
1421;1975;6;0;0;"SDS";"Louis";"Dunbar";"";"";"Houston";"ABA"
1422;1975;6;0;0;"SSL";"Al";"Jones";"";"";"San Diego";"ABA"
1423;1975;6;0;0;"UTS";"Otis";"Johnson";"";"";"Stetson";"ABA"
1424;1975;6;0;0;"VIR";"Fletcher";"Johnson";"";"";"Randolph";"ABA"
1425;1975;7;0;0;"DNA";"Mike";"Odems";"";"";"Western Kentucky";"ABA"
1426;1975;7;0;0;"INA";"Cliff";"Pratt";"";"";"Shaw";"ABA"
1427;1975;7;0;0;"KEN";"Randy";"Meister";"";"";"Penn State";"ABA"
1429;1975;7;0;0;"NYA";"Wayne";"Croft";"";"";"Clemson";"ABA"
1430;1975;7;0;0;"SAA";"Henry";"Ward";"";"wardhe01";"Jackson State";"ABA"
1431;1975;7;0;0;"SDS";"Jerome";"Anderson";"";"anderje01";"West Virginia";"ABA"
1432;1975;7;0;0;"SSL";"Allen";"Spruill";"";"";"North Carolina A&T";"ABA"
1433;1975;7;0;0;"UTS";"Tim";"Van Blommesteyn";"";"";"Princeton";"ABA"
1434;1975;7;0;0;"VIR";"Bill";"Bunton";"";"";"Louisville";"ABA"
1435;1975;8;0;0;"DNA";"Owen";"Brown";"";"";"Maryland";"ABA"
1436;1975;8;0;0;"INA";"Bill";"Andreas";"";"";"Ohio State";"ABA"
1437;1975;8;0;0;"KEN";"Lou";"Silver";"";"";"Harvard";"ABA"
1439;1975;8;0;0;"NYA";"John";"Lambert";"";"lambejo01";"Southern California";"ABA"
1440;1975;8;0;0;"SAA";"Gary";"Tomaszewski";"";"";"St. Mary's (TX)";"ABA"
1441;1975;8;0;0;"SDS";"Mack";"Coleman";"";"";"Houston Baptist";"ABA"
1442;1975;8;0;0;"SSL";"Ted";"Hathaway";"";"";"Cleveland State";"ABA"
1443;1975;8;0;0;"UTS";"Kirk";"Bruce";"";"";"Pittsburgh";"ABA"
1444;1975;8;0;0;"VIR";"Ricky";"Coleman";"";"";"Jacksonville";"ABA"
1445;1947;0;0;0;"BLB";"Bob";"Jake";"";"";"Vermont";"NBA"
1446;1947;0;0;0;"BLB";"John";"Rusinko";"";"";"Penn State";"NBA"
1447;1947;0;0;0;"BLB";"Harry";"Gallatin";"";"gallaha01";"NE Missouri State Teachers College";"NBA"
1448;1947;0;0;0;"BLB";"Charles";"Raynor";"";"";"Houston";"NBA"
1449;1947;0;0;0;"BLB";"Elmer";"Gainer";"";"gaineel01";"DePaul";"NBA"
1450;1947;0;0;0;"BLB";"Scotty";"Hamilton";"";"";"West Virginia";"NBA"
1451;1947;0;0;0;"BLB";"Hugh";"Hampton";"";"";"High Point";"NBA"
1452;1947;0;0;0;"BLB";"Chick";"Reiser";"";"";"New York University";"NBA"
1453;1947;0;0;0;"BLB";"Robert";"Bolyard";"";"";"Toledo";"NBA"
1454;1947;0;0;0;"BOS";"Hank";"Biasatti";"";"biasaha01";"Long Island";"NBA"
1455;1947;0;0;0;"BOS";"Gene";"Stump";"";"stumpge01";"DePaul";"NBA"
1456;1947;0;0;0;"BOS";"George";"Felt";"";"";"Northwestern";"NBA"
1457;1947;0;0;0;"BOS";"Bob";"Alemeida";"";"";"";"NBA"
1458;1947;0;0;0;"BOS";"George";"Petrovick";"";"";"";"NBA"
1459;1947;0;0;0;"BOS";"John";"Ezersky";"";"ezersjo01";"Rhode Island State";"NBA"
1460;1947;0;0;0;"BOS";"Jack";"Hewson";"";"hewsoja01";"Temple";"NBA"
1461;1947;0;0;0;"BOS";"John";"Kelly";"";"";"Notre Dame";"NBA"
1462;1947;0;0;0;"CHS";"Ben";"Schadler";"";"schadbe01";"Northwestern";"NBA"
1463;1947;0;0;0;"CHS";"Hank";"Decker";"";"";"West Texas State";"NBA"
1464;1947;0;0;0;"CHS";"Gene";"Vance";"";"vancege01";"Illinois";"NBA"
1465;1947;0;0;0;"CHS";"Andy";"Phillip";"";"phillan01";"Illinois";"NBA"
1466;1947;0;0;0;"CHS";"Ralph";"Bishop";"";"";"Washington";"NBA"
1467;1947;0;0;0;"CHS";"Jim";"Darden";"";"dardeji01";"Denver";"NBA"
1468;1947;0;0;0;"CHS";"Jim";"Pollard";"";"pollaji01";"Stanford";"NBA"
1469;1947;0;0;0;"CHS";"Don";"Smith";"";"smithdo01";"Minnesota";"NBA"
1470;1947;0;0;0;"CHS";"Jack";"Stone";"";"";"Kansas State";"NBA"
1471;1947;0;0;0;"NYK";"Tom";"Tomlinson";"";"";"Southern Methodist";"NBA"
1472;1947;0;0;0;"NYK";"Garland";"Head";"";"";"Texas Tech";"NBA"
1473;1947;0;0;0;"NYK";"Carl";"Reichert";"";"";"Findlay";"NBA"
1474;1947;0;0;0;"NYK";"Ray";"Evans";"";"";"Kansas";"NBA"
1475;1947;0;0;0;"NYK";"Andy";"Duncan";"";"duncaan01";"William & Mary";"NBA"
1476;1947;0;0;0;"NYK";"Ed";"Golub";"";"";"Norfolk Naval Training Center";"NBA"
1477;1947;0;0;0;"NYK";"Ron";"Livingston";"";"";"St. Mary's (CA)";"NBA"
1478;1947;0;0;0;"NYK";"Dan";"Miller";"";"";"St. Louis";"NBA"
1479;1947;0;0;0;"NYK";"Wat";"Misaka";"";"misakwa01";"Utah";"NBA"
1490;1947;0;0;0;"PRO";"Roy";"Lipscomb";"";"";"St. Mary's";"NBA"
1491;1947;0;0;0;"PRO";"John";"Mills";"";"";"Hofstra";"NBA"
1492;1947;0;0;0;"PRO";"Al";"Nichols";"";"";"Rhode Island State";"NBA"
1493;1947;0;0;0;"PRO";"Dick";"Furey";"";"";"St. Thomas (MN)";"NBA"
1494;1947;0;0;0;"PRO";"Robert";"Hubbard";"";"";"Springfield College";"NBA"
1495;1947;0;0;0;"PRO";"Joe";"Barry";"";"";"";"NBA"
1496;1947;0;0;0;"PRO";"Bob";"Joyce";"";"";"Bates";"NBA"
1497;1947;0;0;0;"STB";"Herb";"Wilkinson";"";"";"Iowa";"NBA"
1498;1947;0;0;0;"STB";"Jack";"Knopf";"";"";"Louisville";"NBA"
1499;1947;0;0;0;"STB";"Bob";"Kurland";"";"";"Oklahoma A&M";"NBA"
1500;1947;0;0;0;"STB";"Paul";"Napolitano";"";"napolpa01";"San Francisco";"NBA"
1501;1947;0;0;0;"STB";"Jim";"Pollard";"";"pollaji01";"Stanford";"NBA"
1502;1947;0;0;0;"STB";"Bill";"Strannigan";"";"";"Colorado/Wyoming";"NBA"
1507;1947;0;0;0;"WSC";"Jack";"Tingle";"";"tinglja01";"Kentucky";"NBA"
1508;1947;0;0;0;"WSC";"Bill";"Burke";"";"";"St. Mary's";"NBA"
1509;1947;0;0;0;"WSC";"Abel";"Rodriguez";"";"";"San Francisco";"NBA"
1510;1947;0;0;0;"WSC";"Paul";"Cloyd";"";"";"Wisconsin";"NBA"
1511;1947;0;0;0;"WSC";"Matt";"Zunic";"";"zunicma01";"George Washington";"NBA"
1512;1947;0;0;0;"WSC";"John";"Mandic";"";"mandijo01";"Oregon State";"NBA"
1513;1947;0;0;0;"WSC";"Irwin";"Rothenberg";"";"rotheir01";"Long Island";"NBA"
1514;1947;0;0;0;"WSC";"Saul";"Mariaschin";"";"mariasa01";"Harvard";"NBA"
1517;1947;1;3;3;"BOS";"Ed";"Ehlers";"";"ehlerbu01";"Purdue";"NBA"
1518;1947;1;4;4;"PRO";"Walt";"Dropo";"";"";"Connecticut";"NBA"
1519;1947;1;5;5;"NYK";"Dick";"Holub";"";"holubdi01";"Long Island";"NBA"
1521;1947;1;7;7;"STB";"Jack";"Underman";"";"";"Ohio State";"NBA"
1522;1947;1;8;8;"CHS";"Paul";"Huston";"";"hustopa01";"Ohio State";"NBA"
1523;1947;1;9;9;"WSC";"Dick";"O'Keefe";"";"okeefdi01";"Santa Clara";"NBA"
1524;1947;1;10;10;"BLB";"Larry";"Killick";"";"";"Vermont";"NBA"
1525;1948;0;0;0;"BLB";"Jim";"Black";"";"";"Occidental";"NBA"
1526;1948;0;0;0;"BLB";"Darrell";"Brown";"";"brownda01";"Humboldt State";"NBA"
1527;1948;0;0;0;"BLB";"Robert";"Carroll";"";"";"West Virginia";"NBA"
1528;1948;0;0;0;"BLB";"Jake";"Carter";"";"carteja01";"East Texas State";"NBA"
1529;1948;0;0;0;"BLB";"Marvin";"English";"";"";"Newberry";"NBA"
1530;1948;0;0;0;"BLB";"Gene";"Fellmoth";"";"";"Whittenberg";"NBA"
1531;1948;0;0;0;"BLB";"JW";"Fullerton";"";"";"Arkansas State";"NBA"
1532;1948;0;0;0;"BLB";"Marshall";"Gemberling";"";"";"Lebanon Valley";"NBA"
1533;1948;0;0;0;"BLB";"Vince";"Hansen";"";"";"Washington State";"NBA"
1534;1948;0;0;0;"BLB";"Joe";"Holland";"";"hollajo01";"Kentucky";"NBA"
1535;1948;0;0;0;"BLB";"Dan";"Kraus";"";"krausda01";"Georgetown";"NBA"
1536;1948;0;0;0;"BLB";"Wayne";"Jones";"";"";"American International";"NBA"
1537;1948;0;0;0;"BLB";"Herbert";"Krautblatt";"";"krauthe01";"Rider";"NBA"
1538;1948;0;0;0;"BLB";"Paul";"Marcincin";"";"";"Moravian";"NBA"
1539;1948;0;0;0;"BOS";"John";"Bach";"";"bachjo01";"Fordham";"NBA"
1540;1948;0;0;0;"BOS";"Norman";"Carey";"";"";"Oregon State";"NBA"
1541;1948;0;0;0;"BOS";"Bob";"Curran";"";"";"Holy Cross";"NBA"
1542;1948;0;0;0;"BOS";"Neil";"Dooley";"";"";"Colgate";"NBA"
1543;1948;0;0;0;"BOS";"Jack";"Hauser";"";"";"Denver";"NBA"
1544;1948;0;0;0;"BOS";"Marshall";"Hawkins";"";"hawkima01";"Tennessee";"NBA"
1545;1948;0;0;0;"BOS";"Tom";"Kelly";"";"kellyto01";"New York University";"NBA"
1546;1948;0;0;0;"BOS";"Murray";"Mitchell";"";"mitchmu01";"Sam Houston State";"NBA"
1547;1948;0;0;0;"BOS";"Guinn";"Phillips";"";"";"Texas Wesleyan";"NBA"
1548;1948;0;0;0;"BOS";"Ray";"Wehde";"";"";"Iowa State";"NBA"
1549;1948;0;0;0;"CHS";"John";"Dillon";"";"dilloho01";"North Carolina";"NBA"
1550;1948;0;0;0;"CHS";"Ed";"Kachan";"";"kachawh01";"DePaul";"NBA"
1551;1948;0;0;0;"CHS";"Mickey";"Marty";"";"";"Loras";"NBA"
1552;1948;0;0;0;"CHS";"Ed";"Mills";"";"";"Wisconsin";"NBA"
1553;1948;0;0;0;"CHS";"Don";"Reagan";"";"";"Murray State";"NBA"
1554;1948;0;0;0;"CHS";"Joe";"Shafer";"";"";"Wheaton";"NBA"
1555;1948;0;0;0;"CHS";"Odie";"Spears";"";"spearod01";"Western Kentucky";"NBA"
1556;1948;0;0;0;"CHS";"Fred";"Weber";"";"";"Siena";"NBA"
1557;1948;0;0;0;"FTW";"Bobby";"Cook";"";"cookbo01";"Wisconsin";"NBA"
1558;1948;0;0;0;"FTW";"Link";"Richmond";"";"";"Arizona";"NBA"
1559;1948;0;0;0;"FTW";"Ken";"Rollins";"";"rollike01";"Kentucky";"NBA"
1560;1948;0;0;0;"FTW";"Murray";"Wier";"";"wiermu01";"Iowa";"NBA"
1561;1948;0;0;0;"INJ";"Reede";"Berg";"";"";"Oregon";"NBA"
1562;1948;0;0;0;"INJ";"Jack";"Coleman";"";"colemja01";"Louisiana State";"NBA"
1563;1948;0;0;0;"INJ";"Alex";"Hannum";"";"hannual01";"Southern California";"NBA"
1564;1948;0;0;0;"INJ";"Norman";"Kohler";"";"";"North Carolina";"NBA"
1565;1948;0;0;0;"INJ";"Andy";"Kostecka";"";"kostean01";"Georgetown";"NBA"
1566;1948;0;0;0;"INJ";"Ray";"Lumpp";"";"lumppra01";"New York University";"NBA"
1567;1948;0;0;0;"INJ";"Bob";"Paxton";"";"";"North Carolina";"NBA"
1568;1948;0;0;0;"INJ";"Jack";"Phoenix";"";"";"Idaho";"NBA"
1569;1948;0;0;0;"INJ";"Dick";"Wehr";"";"wehrdi01";"Rice";"NBA"
1570;1948;0;0;0;"MNL";"Cliff";"Crandall";"";"";"Oregon State";"NBA"
1571;1948;0;0;0;"MNL";"Arnold";"Ferrin";"";"ferriar01";"Utah";"NBA"
1572;1948;0;0;0;"MNL";"Earl";"Gardner";"";"gardnea01";"DePauw";"NBA"
1573;1948;0;0;0;"MNL";"Dee";"Gibson";"";"gibsode01";"Western Kentucky";"NBA"
1574;1948;0;0;0;"MNL";"Ken";"Jastrow";"";"";"Denver";"NBA"
1575;1948;0;0;0;"MNL";"Bob";"Lowther";"";"";"Louisiana State";"NBA"
1576;1948;0;0;0;"MNL";"Junior";"Skogland";"";"";"Gustavus Adolphus";"NBA"
1577;1948;0;0;0;"MNL";"Quentin";"Stinson";"";"";"Southern Illinois";"NBA"
1578;1948;0;0;0;"MNL";"Johnny";"Orr";"";"orrjo01";"Beloit";"NBA"
1579;1948;0;0;0;"NYK";"Gene";"Berce";"";"bercege01";"Marquette";"NBA"
1580;1948;0;0;0;"NYK";"Leland";"Byrd";"";"";"West Virginia";"NBA"
1581;1948;0;0;0;"NYK";"Harry";"Gallatin";"";"gallaha01";"NE Missouri State";"NBA"
1582;1948;0;0;0;"NYK";"Keith";"Grimes";"";"";"East Central State";"NBA"
1583;1948;0;0;0;"NYK";"Melvin";"McGaha";"";"mcgahme01";"Arkansas";"NBA"
1584;1948;0;0;0;"NYK";"Ed";"Peterson";"";"petered01";"Cornell";"NBA"
1585;1948;0;0;0;"NYK";"Goebel";"Ritter";"";"";"Eastern Kentucky";"NBA"
1586;1948;0;0;0;"NYK";"Richard";"Shrider";"";"shriddi01";"Ohio";"NBA"
1587;1948;0;0;0;"NYK";"John";"Stanisch";"";"";"UCLA";"NBA"
1596;1948;0;0;0;"PRO";"AL";"Bennett";"";"";"Oklahoma A&M";"NBA"
1597;1948;0;0;0;"PRO";"Jack";"Coleman";"";"colemja01";"Louisville";"NBA"
1598;1948;0;0;0;"PRO";"Ed";"Faber";"";"";"Trinity";"NBA"
1599;1948;0;0;0;"PRO";"Verl";"Heap";"";"";"Arizona State";"NBA"
1600;1948;0;0;0;"PRO";"Otto";"Snellbacher";"";"";"Kansas";"NBA"
1601;1948;0;0;0;"PRO";"Brady";"Walker";"";"walkebr01";"Brigham Young";"NBA"
1602;1948;0;0;0;"ROC";"Bill";"Gabor";"";"gaborbi01";"Syracuse";"NBA"
1603;1948;0;0;0;"ROC";"Ed";"Keim";"";"";"Niagara";"NBA"
1604;1948;0;0;0;"ROC";"Leo";"Kubiak";"";"kubiale01";"Bowling Green";"NBA"
1605;1948;0;0;0;"ROC";"Hank";"OKeefe";"";"";"Canisius";"NBA"
1606;1948;0;0;0;"ROC";"Johnny";"Macknowski";"";"macknjo01";"Seton Hall";"NBA"
1607;1948;0;0;0;"ROC";"Lionel";"Melamed";"";"";"CCNY";"NBA"
1608;1948;0;0;0;"ROC";"Warren";"Stickel";"";"";"Syracuse";"NBA"
1609;1948;0;0;0;"ROC";"Paul";"Yesavi";"";"";"Niagara";"NBA"
1610;1948;0;0;0;"ROC";"Alex";"Athas";"";"";"Tulane";"NBA"
1611;1948;0;0;0;"STB";"Jack";"Burmaster";"";"burmaja01";"Illinois";"NBA"
1612;1948;0;0;0;"STB";"Gordon";"Flick";"";"";"Drake";"NBA"
1613;1948;0;0;0;"STB";"John";"Hoppin";"";"";"Dickinson";"NBA"
1614;1948;0;0;0;"STB";"Dan";"London";"";"";"Washington U. (MO)";"NBA"
1615;1948;0;0;0;"STB";"D";"Miller";"";"";"St. Louis";"NBA"
1616;1948;0;0;0;"STB";"Easy";"Parham";"";"parhaea01";"Texas Wesleyan";"NBA"
1617;1948;0;0;0;"STB";"DC";"Wilcutt";"";"wilcudc01";"St. Louis";"NBA"
1618;1948;0;0;0;"WSC";"Fred";"Bartell";"";"";"Oregon";"NBA"
1619;1948;0;0;0;"WSC";"Ed";"Hughes";"";"";"San Jose State";"NBA"
1620;1948;0;0;0;"WSC";"Thorton";"Jenkins";"";"";"Missouri";"NBA"
1621;1948;0;0;0;"WSC";"Leo";"Katkaveck";"";"katkale01";"North Carolina State";"NBA"
1622;1948;0;0;0;"WSC";"CT";"Parker";"";"";"Louisiana Tech";"NBA"
1623;1948;0;0;0;"WSC";"Jack";"Parkinson";"";"parkija01";"Kentucky";"NBA"
1624;1948;0;0;0;"WSC";"Don";"Walker";"";"";"Sam Houston State";"NBA"
1625;1948;0;0;0;"WSC";"Al";"Williams";"";"";"Arkansas";"NBA"
1626;1948;1;1;1;"PRO";"Andy";"Tonkovich";"";"tonkoan01";"Marshall";"NBA"
1627;1948;1;2;2;"INJ";"George";"Kok";"";"";"Arkansas";"NBA"
1628;1948;1;3;3;"BOS";"George";"Hauptfuhrer";"";"";"Harvard";"NBA"
1629;1948;1;4;4;"NYK";"Adolph";"Schayes";"";"schaydo01";"New York University";"NBA"
1630;1948;1;5;5;"CHS";"Ed";"Mikan";"";"mikaned01";"DePaul";"NBA"
1631;1948;1;6;6;"BLB";"Walter";"Budko";"";"budkowa01";"Columbia";"NBA"
1632;1948;1;7;7;"STB";"Robert";"Gale";"";"";"Cornell";"NBA"
1633;1948;1;8;8;"FTW";"Ward";"Williams";"";"williwa01";"Indiana";"NBA"
1634;1948;1;9;9;"MNL";"Chuck";"Hanger";"";"";"California";"NBA"
1635;1948;1;10;10;"ROC";"Robert";"Wanzer";"";"wanzebo01";"Seton Hall";"NBA"
1637;1948;1;12;12;"WSC";"Jack";"Nichols";"";"nichoja01";"Washington";"NBA"
1639;1949;0;0;0;"STB";"Ed";"Macauley";"";"macaued01";"St. Louis";"NBA"
1640;1949;0;0;0;"BLB";"Roger";"Wiley";"";"";"Oregon";"NBA"
1641;1949;0;0;0;"BLB";"Jim";"McMullen";"";"";"Xavier";"NBA"
1642;1949;0;0;0;"BLB";"Eppa";"Rixey";"";"";"Kenyon";"NBA"
1643;1949;0;0;0;"BLB";"Bill";"Evans";"";"";"Drake";"NBA"
1644;1949;0;0;0;"BLB";"Tom";"Gallagher";"";"";"St. Francis";"NBA"
1645;1949;0;0;0;"BLB";"Bill";"Zipple";"";"";"Lafayette";"NBA"
1646;1949;0;0;0;"BOS";"Bill";"Tom";"";"";"Rice";"NBA"
1647;1949;0;0;0;"BOS";"Ed";"Little";"";"";"Denver JC";"NBA"
1648;1949;0;0;0;"BOS";"Jim";"Simpson";"";"";"Bates";"NBA"
1649;1949;0;0;0;"BOS";"Bill";"Vandenburgh";"";"";"Washington";"NBA"
1650;1949;0;0;0;"BOS";"Emerson";"Speicher";"";"";"Bowling Green";"NBA"
1651;1949;0;0;0;"BOS";"Bill";"Weight";"";"";"Brigham Young";"NBA"
1652;1949;0;0;0;"BOS";"Russ";"Washburn";"";"";"Colby";"NBA"
1653;1949;0;0;0;"FTW";"Dal";"Zuber";"";"";"Toledo";"NBA"
1654;1949;0;0;0;"INO";"Charlie";"Maas";"";"";"Butler";"NBA"
1655;1949;0;0;0;"INO";"Jim";"OHalloran";"";"";"Notre Dame";"NBA"
1656;1949;0;0;0;"INO";"JL";"Parks";"";"";"Oklahoma A&M";"NBA"
1659;1949;0;0;0;"NYK";"Bill";"Kleine";"";"";"Missouri Valley";"NBA"
1660;1949;0;0;0;"NYK";"Don";"Bagley";"";"";"Notre Dame";"NBA"
1661;1949;0;0;0;"NYK";"Bob";"Prewitt";"";"";"Southern Methodist";"NBA"
1662;1949;0;0;0;"NYK";"Ken";"Kearns";"";"";"Arkansas";"NBA"
1663;1949;0;0;0;"NYK";"Bill";"Litchfield";"";"";"Emporia State";"NBA"
1668;1949;0;0;0;"STB";"Marv";"Schatzman";"";"schatma01";"St. Louis";"NBA"
1669;1949;0;0;0;"STB";"Preston";"Ward";"";"";"Southwest Missouri";"NBA"
1670;1949;0;0;0;"STB";"Jack";"Davidson";"";"";"Stanford";"NBA"
1671;1949;0;0;0;"STB";"Bob";"Retherford";"";"";"Nebraska";"NBA"
1672;1949;0;0;0;"STB";"Joe";"Crandall";"";"";"Oregon State";"NBA"
1673;1949;0;0;0;"STB";"Eddie";"Van";"";"";"NW Oklahoma";"NBA"
1674;1949;0;0;0;"WSC";"Jim";"Lacy";"";"";"Loyola";"NBA"
1675;1949;0;0;0;"WSC";"Maynard";"Haitcock";"";"";"George Washington";"NBA"
1677;1949;1;2;2;"INO";"Alex";"Groza";"";"grozaal01";"Kentucky";"NBA"
1678;1949;1;3;3;"FTW";"Bob";"Harris";"";"harribo01";"Oklahoma State";"NBA"
1679;1949;1;4;4;"BOS";"Tony";"Lavelli";"";"lavelto01";"Yale";"NBA"
1681;1949;1;6;6;"BLB";"Ron";"Livingstone";"";"livinro01";"Wyoming";"NBA"
1682;1949;1;7;7;"NYK";"Dick";"McGuire";"";"mcguidi01";"St. John's";"NBA"
1683;1949;1;8;8;"WSC";"Wallace";"Jones";"";"joneswa01";"Kentucky";"NBA"
1684;1949;1;9;9;"CHS";"Jack";"Kerris";"";"kerrija01";"Loyola (IL)";"NBA"
1685;1949;1;10;10;"ROC";"Frank";"Saul";"";"saulpe01";"Seton Hall";"NBA"
1686;1949;2;0;0;"BOS";"George";"Kaftan";"";"kaftage01";"Holy Cross";"NBA"
1687;1949;2;0;0;"CHS";"Ralph";"Beard";"";"beardra01";"Kentucky";"NBA"
1688;1949;2;0;0;"FTW";"John";"Oldham";"";"oldhajo01";"Western Kentucky";"NBA"
1689;1949;2;0;0;"INO";"Leo";"Barnhorst";"";"barnhle01";"Notre Dame";"NBA"
1690;1949;2;0;0;"NYK";"Harry";"Donovan";"";"donovha01";"Muhlenberg";"NBA"
1692;1949;2;0;0;"ROC";"Jack";"Coleman";"";"colemja01";"Louisville";"NBA"
1693;1949;2;0;0;"STB";"John";"Orr";"";"orrjo01";"Beloit";"NBA"
1694;1949;2;0;0;"WSC";"Jim";"Owens";"";"owensre01";"Baylor";"NBA"
1695;1949;3;0;0;"BLB";"Paul";"Gordon";"";"gordopa01";"Notre Dame";"NBA"
1696;1949;3;0;0;"BOS";"Joe";"Mullaney";"";"mullajo01";"Holy Cross";"NBA"
1697;1949;3;0;0;"CHS";"Dike";"Eddleman";"";"eddledi01";"Illinois";"NBA"
1698;1949;3;0;0;"FTW";"Fred";"Schaus";"";"schaufr01";"West Virginia";"NBA"
1699;1949;3;0;0;"INO";"Mac";"Otten";"";"ottenma01";"Bowling Green";"NBA"
1700;1949;3;0;0;"NYK";"Ernie";"Vandeweghe";"";"vandeer01";"Colgate";"NBA"
1703;1949;4;0;0;"FTW";"Jerry";"Nagel";"";"nagelje01";"Loyola";"NBA"
1704;1949;4;0;0;"INO";"Bob";"Evans";"";"evansbo01";"Butler";"NBA"
1707;1949;5;0;0;"STB";"Glenn";"Dodd";"";"";"NE Missouri";"NBA"
1708;1949;5;0;0;"WSC";"Cliff";"Barker";"";"barkecl01";"Kentucky";"NBA"
1709;1949;6;0;0;"INO";"Don";"Boven";"";"";"Western Michigan";"NBA"
1710;1949;7;0;0;"STB";"John";"Pritchard";"";"pritcjo01";"Drake";"NBA"
1711;1949;8;0;0;"BOS";"Duane";"Klueh";"";"kluehdu01";"Indiana State";"NBA"
1714;1950;1;1;1;"BOS";"Charlie";"Share";"";"sharech01";"Bowling Green";"NBA"
1715;1950;1;2;2;"BLB";"Don";"Rehfeldt";"";"rehfedo01";"Wisconsin";"NBA"
1716;1950;1;3;3;"TRI";"Bob";"Cousy";"";"cousybo01";"Holy Cross";"NBA"
1717;1950;1;4;4;"WSC";"Dick";"Schnittker";"";"schnidi01";"Ohio State";"NBA"
1719;1950;1;6;6;"NYK";"Irwin";"Dambrot";"";"";"CCNY";"NBA"
1720;1950;1;7;7;"FTW";"George";"Yardley";"";"yardlge01";"Stanford";"NBA"
1721;1950;1;8;8;"INO";"Bob";"Lavoy";"";"lavoybo01";"Western Kentucky";"NBA"
1722;1950;1;9;9;"ROC";"Joe";"McNamee";"";"mcnamjo01";"San Francisco";"NBA"
1723;1950;1;10;10;"MNL";"Kevin";"O'Shea";"";"osheake01";"Notre Dame";"NBA"
1724;1950;1;11;11;"SYR";"Don";"Lofgran";"";"lofgrdo01";"San Francisco";"NBA"
1725;1950;2;0;0;"BLB";"John";"Pilch";"";"pilchjo01";"Wyoming";"NBA"
1726;1950;2;0;0;"BOS";"Chuck";"Cooper";"";"coopech01";"Duquesne";"NBA"
1728;1950;2;0;0;"FTW";"Jim";"Riffey";"";"riffeji01";"Tulane";"NBA"
1729;1950;2;0;0;"INO";"Paul";"Unruh";"";"";"Bradley";"NBA"
1730;1950;2;0;0;"MNL";"Hal";"Haskins";"";"";"Hamline";"NBA"
1731;1950;2;0;0;"NYK";"Herb";"Scherer";"";"scherhe01";"Long Island";"NBA"
1733;1950;2;0;0;"ROC";"George";"Stanich";"";"";"UCLA";"NBA"
1734;1950;2;0;0;"SYR";"Gerry";"Calabrese";"";"calabge01";"St. John's";"NBA"
1735;1950;2;0;0;"TRI";"Ed";"Gayda";"";"gaydaed01";"Washington State";"NBA"
1736;1950;2;0;0;"WSC";"Bill";"Sharman";"";"sharmbi01";"Southern California";"NBA"
1737;1950;3;0;0;"BLB";"Dick";"Dickey";"";"dickedi01";"North Carolina State";"NBA"
1738;1950;3;0;0;"BOS";"Bob";"Donham";"";"donhabo01";"Ohio State";"NBA"
1740;1950;3;0;0;"FTW";"Art";"Burris";"";"burriar01";"Tennessee";"NBA"
1741;1950;3;0;0;"INO";"Charles";"Mrazovich";"";"mrazoch01";"Eastern Kentucky";"NBA"
1742;1950;3;0;0;"MNL";"Howie";"Williams";"";"";"Purdue";"NBA"
1743;1950;3;0;0;"NYK";"Stan";"Weber";"";"";"Bowling Green";"NBA"
1745;1950;3;0;0;"ROC";"Bob";"Roper";"";"";"John Carroll";"NBA"
1746;1950;3;0;0;"SYR";"Stan";"Christie";"";"";"Southern California";"NBA"
1747;1950;3;0;0;"TRI";"Clarence";"Brannum";"";"";"Kansas State";"NBA"
1748;1950;3;0;0;"WSC";"Alan";"Sawyer";"";"sawyeal01";"UCLA";"NBA"
1749;1950;4;0;0;"BLB";"Jerry";"Reed";"";"";"Wyoming";"NBA"
1750;1950;4;0;0;"BOS";"Ken";"Reeves";"";"";"Louisville";"NBA"
1752;1950;4;0;0;"FTW";"Len";"Rzewszewski";"";"";"Indiana State";"NBA"
1753;1950;4;0;0;"INO";"Jim";"Line";"";"";"Kentucky";"NBA"
1754;1950;4;0;0;"MNL";"Bud";"Grant";"";"grantbu01";"Minnesota";"NBA"
1755;1950;4;0;0;"NYK";"Joe";"Ossola";"";"";"St. Louis";"NBA"
1757;1950;4;0;0;"ROC";"Chet";"Giermak";"";"";"William & Mary";"NBA"
1758;1950;4;0;0;"SYR";"Paul";"Merchant";"";"";"Oklahoma";"NBA"
1759;1950;4;0;0;"TRI";"Paul";"Hicks";"";"";"Eastern Kentucky";"NBA"
